,train_loss,test_loss,test_f1,test_acc,test_prec,test_recall
0,0.5384727568927227,0.7027646624640133,0.24415908685571608,0.4157303370786517,0.17283171316752938,0.4157303370786517
1,0.6819204505936534,0.6796724340888891,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
2,0.6818171219670481,0.6791638323430265,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
3,0.681639239994451,0.6789489542500357,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
4,0.6814767646655189,0.6789666374077957,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
5,0.6813942003265051,0.6789401327626089,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
6,0.6815241415499148,0.6788928769947438,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
7,0.6814919134453825,0.6789061353447732,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
8,0.6819674518325587,0.6789528091302078,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
9,0.6816925132879258,0.6789087244633878,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
10,0.6813500116654464,0.6789619540900327,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
11,0.6816226767986061,0.6789511214481311,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
12,0.6816052620158617,0.6789526497380117,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
13,0.6817106547565407,0.6789255811927024,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
14,0.6820450491769358,0.6789855421259162,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
15,0.6816503312730311,0.6789066483465473,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
16,0.6815192528866796,0.6789668490377705,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
17,0.6816308040710711,0.6790060822883349,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
18,0.6815072510790362,0.6790260170282942,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
19,0.6817020850866081,0.678904104098845,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
