,train_loss,test_loss,test_f1,test_acc,test_prec,test_recall
0,0.23354450593607437,0.23393165328529444,0.9170312070156859,0.9171348314606742,0.9183817643146959,0.9171348314606742
1,0.17002443263555644,0.18493434694710742,0.9339095000028204,0.9339887640449438,0.9343004881461581,0.9339887640449438
2,0.12972452813198437,0.18355177335566683,0.9351930913685985,0.9353932584269663,0.9358150232670299,0.9353932584269663
3,0.11329793220029592,0.17776743459693167,0.9380316697686208,0.9382022471910112,0.9383792401055175,0.9382022471910112
4,0.09438767735324403,0.18318942566062166,0.9380063825416053,0.9382022471910112,0.9384460060150669,0.9382022471910112
5,0.08631166245905844,0.1747833478481645,0.9409694108136735,0.9410112359550562,0.941017831345887,0.9410112359550562
6,0.08222876645010997,0.17837878214058026,0.9437518902741674,0.9438202247191011,0.9439569321168106,0.9438202247191011
7,0.0672410779844428,0.18414494802644266,0.9464839695991113,0.9466292134831461,0.9467993571625705,0.9466292134831461
8,0.06675151519789509,0.18565306481028285,0.9408780020270094,0.9410112359550562,0.9410779506580356,0.9410112359550562
9,0.06343522428274831,0.1868519934920759,0.9465423441608449,0.9466292134831461,0.9467948897304859,0.9466292134831461
10,0.05733648024369078,0.19271607898247495,0.9450058076469021,0.9452247191011236,0.9457576132179012,0.9452247191011236
