,train_loss,test_loss,test_f1,test_acc,test_prec,test_recall
0,0.21372865712465441,0.20485006119583693,0.9087605931776501,0.9084507042253521,0.9124957101222954,0.9084507042253521
1,0.16070250110447126,0.16617196176568388,0.9282426957997473,0.928169014084507,0.9301654514673003,0.928169014084507
2,0.127872163420237,0.15121694589689583,0.9296867152963809,0.9295774647887324,0.931401997338513,0.9295774647887324
3,0.10815551459719318,0.14120953882139334,0.9367242794390445,0.9366197183098591,0.9381912401871655,0.9366197183098591
4,0.09007904619249589,0.13296113339659404,0.9381263301956063,0.9380281690140845,0.9400731866490089,0.9380281690140845
5,0.07879976880181354,0.13108578168026264,0.9396302516889337,0.9394366197183098,0.9441013225152497,0.9394366197183098
6,0.07643413395199675,0.11844816980227618,0.9451903912224564,0.9450704225352112,0.9483014149592423,0.9450704225352112
7,0.06865006828358534,0.1175297045148909,0.9452399491007282,0.9450704225352112,0.9495218660339895,0.9450704225352112
8,0.05868547073053852,0.11893475446981233,0.9396562541627425,0.9394366197183098,0.9443117128489393,0.9394366197183098
9,0.05710009123939811,0.11483897635988681,0.948083285385281,0.9478873239436619,0.9523088391857283,0.9478873239436619
10,0.048488696619463104,0.11448197122204157,0.9438550827348509,0.9436619718309859,0.9478777967691111,0.9436619718309859
11,0.05041607673285771,0.10766451903126976,0.9480401148612048,0.9478873239436619,0.9510622638310005,0.9478873239436619
12,0.05030300495737992,0.10944585657389966,0.9494563782661963,0.9492957746478873,0.952669606059143,0.9492957746478873
13,0.038605432955953346,0.11133005228516658,0.950874320715268,0.9507042253521126,0.9546452573935488,0.9507042253521126
14,0.04019947134571206,0.10764615227678187,0.9550442297260738,0.9549295774647887,0.957860736895721,0.9549295774647887
15,0.03848585602404704,0.11723200911705212,0.9480722948690944,0.9478873239436619,0.952369758695239,0.9478873239436619
16,0.03713690315585304,0.11447728603297819,0.9564460806378229,0.956338028169014,0.9586731392676782,0.956338028169014
17,0.03594456576885565,0.11355991098655939,0.9564502090774736,0.956338028169014,0.9586280889954369,0.956338028169014
18,0.030671413792738127,0.1304356801218655,0.9494687269843559,0.9492957746478873,0.953318637740269,0.9492957746478873
19,0.03276408431484584,0.11107113364228034,0.9591623236781953,0.9591549295774648,0.9605147011405023,0.9591549295774648
