,train_loss,test_loss,test_f1,test_acc,test_prec,test_recall
0,0.42775605454966287,0.35203271346648085,0.8705129429379084,0.8707865168539326,0.8715611772422547,0.8707865168539326
1,0.34926106961783426,0.30876723417405333,0.883295255007428,0.8834269662921348,0.8836347669040184,0.8834269662921348
2,0.3295853401749449,0.2927921610057689,0.8808990178525871,0.8806179775280899,0.8822977862070449,0.8806179775280899
3,0.3120697422014898,0.2914619637559053,0.8867537301216751,0.8862359550561798,0.8900638113626534,0.8862359550561798
4,0.30265914999139854,0.27688782431938674,0.8980884696070551,0.898876404494382,0.9005332165762495,0.898876404494382
5,0.29314921922403236,0.276587883899972,0.8950478262223395,0.8946629213483146,0.8984137349994675,0.8946629213483146
6,0.28031393738653637,0.26042070608125645,0.9058228669226209,0.9058988764044944,0.9067726953126344,0.9058988764044944
7,0.27982850666942266,0.26450000212559205,0.9033354345161109,0.9030898876404494,0.9056812623282614,0.9030898876404494
8,0.2672842118606839,0.25864847878444147,0.9061256434864202,0.9058988764044944,0.9074240811617591,0.9058988764044944
9,0.2622172820055828,0.24831226005564244,0.9089219504031699,0.9087078651685393,0.9101012845546022,0.9087078651685393
10,0.26734570047713735,0.24606955787323917,0.9088076822660104,0.9087078651685393,0.9096971579110705,0.9087078651685393
11,0.2476228753976062,0.24149177530047933,0.9129317560350584,0.9129213483146067,0.9137777816476762,0.9129213483146067
12,0.24646700248028908,0.23670228660169446,0.9171018304305143,0.9171348314606742,0.917289953578749,0.9171348314606742
13,0.24182790798661705,0.23380422784182964,0.9116259690028516,0.9115168539325843,0.9121872167405908,0.9115168539325843
14,0.23705512389036815,0.23353631285626147,0.9227765307368961,0.922752808988764,0.9233474627463837,0.922752808988764
15,0.2479792156221162,0.22077482136677992,0.9240771555044351,0.9241573033707865,0.924147054124591,0.9241573033707865
16,0.22708760628578212,0.22495782226742653,0.9154701512266011,0.9157303370786517,0.9158706227453577,0.9157303370786517
17,0.22460614238575838,0.22778692943818366,0.9200624903842324,0.9199438202247191,0.9211286553106138,0.9199438202247191
18,0.22389092321671503,0.21939108667246413,0.9169949919651595,0.9171348314606742,0.9171101016835332,0.9171348314606742
19,0.21933567884938562,0.21862316164554338,0.9200175832170889,0.9199438202247191,0.920544148004695,0.9199438202247191
