,train_loss,test_loss,test_f1,test_acc,test_prec,test_recall
0,0.27978804108565775,0.5256676837592058,0.790714602613201,0.8042253521126761,0.8378673314063164,0.8042253521126761
1,0.30798172962637577,0.37734911641184715,0.8113804180942126,0.8126760563380282,0.8647575006584572,0.8126760563380282
2,0.3218216469502645,0.324253324513704,0.8344420827688059,0.8352112676056338,0.8802650869580009,0.8352112676056338
3,0.26101196754478934,0.25864480521897193,0.8890570368591465,0.8887323943661972,0.9069682810035079,0.8887323943661972
4,0.2937134401779476,0.2454159694553261,0.8677020589661559,0.8676056338028169,0.8975726004902911,0.8676056338028169
5,0.2544871316219976,0.21948028601391215,0.8905574236953082,0.8901408450704226,0.9058815112301087,0.8901408450704226
6,0.2842780316980185,0.20456846227318468,0.897409343718294,0.8971830985915493,0.911653962143807,0.8971830985915493
7,0.26480073226256523,0.1884008215556682,0.9072796740747475,0.9070422535211268,0.9204463909956355,0.9070422535211268
8,0.32237976224860976,0.1733900018665992,0.9214781896476127,0.9211267605633803,0.9294427144995999,0.9211267605633803
9,0.2923576589359673,0.17991617576966823,0.9158137328642845,0.9154929577464789,0.9244099674089035,0.9154929577464789
10,0.254946509172629,0.18956745895786656,0.9116713458040956,0.9112676056338028,0.9241915284412177,0.9112676056338028
11,0.27089328302233395,0.1908713043913324,0.917352440829192,0.9169014084507042,0.9275502023735464,0.9169014084507042
12,0.3420984821425108,0.2166575582186416,0.9117054462253738,0.9112676056338028,0.9223675104658567,0.9112676056338028
13,0.2622530986287744,0.20534932347388388,0.9187041430296569,0.9183098591549296,0.926958833824085,0.9183098591549296
14,0.2471990920167273,0.1767899639045321,0.9284883668206838,0.928169014084507,0.9358298090710497,0.928169014084507
15,0.3339918467045032,0.21342737489555386,0.9284884471958282,0.928169014084507,0.9372930942348254,0.928169014084507
16,0.3155829289421967,0.18730600812164147,0.9424627895531363,0.9422535211267605,0.9460468641753217,0.9422535211267605
17,0.2988153022662688,0.24616907155747905,0.931331603686148,0.9309859154929577,0.9375919124116397,0.9309859154929577
18,0.2931457903978175,0.23138447468510082,0.9326815473421112,0.9323943661971831,0.9398938157923994,0.9323943661971831
19,0.28223263637834867,0.23874226851900385,0.9341102145660647,0.9338028169014084,0.9401755276402425,0.9338028169014084
