,train_loss,test_loss,test_f1,test_acc,test_prec,test_recall
0,0.8238799897633124,0.4900705504618334,0.8656206446063215,0.8651685393258427,0.8681458154661498,0.8651685393258427
1,0.6269484098648458,0.32481487580899443,0.9023210466635136,0.9030898876404494,0.9043944437417766,0.9030898876404494
2,0.5808973621411404,0.29940879065543413,0.9188417613542906,0.9199438202247191,0.924559242527559,0.9199438202247191
3,0.5025323224612602,0.2408903888354779,0.9174610654905356,0.9171348314606742,0.9203286836627577,0.9171348314606742
4,0.4792429391730929,0.2281234475124753,0.9325848229901047,0.9325842696629213,0.9337409226449911,0.9325842696629213
5,0.46498199728648215,0.2120124992216006,0.9293743513065734,0.9297752808988764,0.9310300268995462,0.9297752808988764
6,0.43071964034156346,0.191303610616446,0.939517922809332,0.9396067415730337,0.939905857263183,0.9396067415730337
7,0.3865420834004468,0.18574535564501152,0.9354122414055597,0.9353932584269663,0.9358817790608939,0.9353932584269663
8,0.4200187448689769,0.21575857495386783,0.9211701348308631,0.9213483146067416,0.9217114724926507,0.9213483146067416
9,0.37243146314498554,0.23061879040814642,0.9325514175019042,0.9325842696629213,0.933028889160495,0.9325842696629213
10,0.38453381538680365,0.21450282480182475,0.928538033549917,0.9283707865168539,0.9298642294819411,0.9283707865168539
11,0.38832827942514686,0.2168409053026633,0.9368860203555223,0.9367977528089888,0.9373774303363153,0.9367977528089888
12,0.37148368907258444,0.21204257870074675,0.9296610444484106,0.9297752808988764,0.9299727323961374,0.9297752808988764
13,0.3550583226075565,0.21333883139342422,0.9267183538335353,0.9269662921348315,0.9278057206050415,0.9269662921348315
14,0.360338270022728,0.22612229661441804,0.9281719046281197,0.9283707865168539,0.9291817423807389,0.9283707865168539
15,0.3243755393579332,0.22518849771945956,0.9312222309798135,0.9311797752808989,0.9323670924425796,0.9311797752808989
16,0.3219797579838697,0.20852061147189907,0.9423627578385531,0.9424157303370787,0.9426912102395205,0.9424157303370787
17,0.3476199083352134,0.20668279636676457,0.9480687760661529,0.9480337078651685,0.9494289703345274,0.9480337078651685
18,0.3487966364166777,0.23383845441570517,0.9266976417666747,0.9269662921348315,0.9274159711963669,0.9269662921348315
19,0.31577719721194347,0.21946390528523552,0.9250695999785268,0.925561797752809,0.9266543263078576,0.925561797752809
