,train_loss,test_loss,test_f1,test_acc,test_prec,test_recall
0,0.4749528156522295,0.40533375334036487,0.8655353009823541,0.8665730337078652,0.8681468036997196,0.8665730337078652
1,0.39408551772814954,0.3398129544901044,0.8750405985166244,0.875,0.880168975422905,0.875
2,0.35353374729165077,0.3068690996491507,0.8821459632392801,0.8820224719101124,0.8860244941628508,0.8820224719101124
3,0.34153878150196393,0.29209882219771993,0.8878070651928294,0.8876404494382022,0.8922292393864403,0.8876404494382022
4,0.33343050961773996,0.27442629440698063,0.8945383466293904,0.8946629213483146,0.8976579778966812,0.8946629213483146
5,0.3196206783377796,0.26995805870699746,0.9003474621710733,0.9002808988764045,0.9028850564943491,0.9002808988764045
6,0.30589250185449346,0.2615036086671138,0.9046942404212381,0.9044943820224719,0.9072031881787712,0.9044943820224719
7,0.29847062644814054,0.2575568694181824,0.9046475763682436,0.9044943820224719,0.9076660601587575,0.9044943820224719
8,0.2915282232048889,0.2567321132722028,0.9061329246125404,0.9058988764044944,0.9091593309591086,0.9058988764044944
9,0.29190799009589086,0.2512942430762093,0.9061811639060484,0.9058988764044944,0.9086139261855068,0.9058988764044944
10,0.2854559055215206,0.2433118883604079,0.9158337045015139,0.9157303370786517,0.9177661992826897,0.9157303370786517
11,0.277194663499696,0.23527429065551986,0.9184992898371299,0.9185393258426966,0.9194214010519189,0.9185393258426966
12,0.2764677741776501,0.23764205282930745,0.9115605476703622,0.9115168539325843,0.9128139225474693,0.9115168539325843
13,0.2759265146878972,0.237260859543353,0.9172387487059153,0.9171348314606742,0.9191618857627234,0.9171348314606742
14,0.2621376667995153,0.22872101663601366,0.9186185437641249,0.9185393258426966,0.9196044737925603,0.9185393258426966
15,0.26032568205733486,0.22745301237518198,0.91732455998249,0.9171348314606742,0.9195274825534621,0.9171348314606742
16,0.2633224383845655,0.23267251782098344,0.9145459246696018,0.9143258426966292,0.9168753268353337,0.9143258426966292
17,0.2522883744864872,0.221589525408122,0.914523201493146,0.9143258426966292,0.9159754762230924,0.9143258426966292
18,0.258967557292182,0.2233364823473136,0.9172869668146648,0.9171348314606742,0.9187116221995203,0.9171348314606742
19,0.2552246768389109,0.23139747448286482,0.9117494956191676,0.9115168539325843,0.9138365874661671,0.9115168539325843
