,train_loss,test_loss,test_f1,test_acc,test_prec,test_recall
0,0.48814636861477406,0.3767899586243576,0.8533703440461773,0.8553370786516854,0.858646678873558,0.8553370786516854
1,0.31361426883094295,0.24643300333468432,0.9030792938004828,0.9030898876404494,0.9045816672989356,0.9030898876404494
2,0.268682149882121,0.22071494613093942,0.9128547259212362,0.9129213483146067,0.9144676874712544,0.9129213483146067
3,0.24886601828458574,0.20864550503535886,0.9239933410423405,0.9241573033707865,0.9246501195063326,0.9241573033707865
4,0.22508516550208713,0.19812874941762243,0.9253945732575387,0.925561797752809,0.9268218398247698,0.925561797752809
5,0.2043306030071782,0.1978322457564011,0.9308144771272633,0.9311797752808989,0.93219168777835,0.9311797752808989
6,0.18749632273025638,0.18801383973423685,0.9295568599909116,0.9297752808988764,0.9302856503299414,0.9297752808988764
7,0.18206619030551643,0.18925882764997776,0.9322741918219063,0.9325842696629213,0.9334074940505575,0.9325842696629213
8,0.16447575955080776,0.189899236685858,0.9322360696011359,0.9325842696629213,0.9334529877403454,0.9325842696629213
9,0.1469888384267338,0.19035343860872508,0.9351160478298969,0.9353932584269663,0.9360410735364615,0.9353932584269663
10,0.1392631011419628,0.18769177104859205,0.9350702726821076,0.9353932584269663,0.9361622142397656,0.9353932584269663
11,0.1266196150695421,0.18585624678709198,0.9322821556281002,0.9325842696629213,0.9332374880096151,0.9325842696629213
12,0.11958688390648264,0.18370672329485918,0.9351328496518779,0.9353932584269663,0.9358171563854325,0.9353932584269663
13,0.11724565802351965,0.18576477426156568,0.935067407411963,0.9353932584269663,0.936123283768927,0.9353932584269663
14,0.1100304609580979,0.1903379804669262,0.9351328496518782,0.9353932584269663,0.9358171563854325,0.9353932584269663
15,0.10164295291975252,0.19046411071537753,0.9379866504607981,0.9382022471910112,0.9385338654911762,0.9382022471910112
16,0.1010948265436162,0.1925009126994717,0.9379224884559109,0.9382022471910112,0.9387780737571184,0.9382022471910112
17,0.09652599631713205,0.19091867447537736,0.9407635245237683,0.9410112359550562,0.9415282490602281,0.9410112359550562
18,0.08416390557924744,0.19055030012524196,0.9436538610158338,0.9438202247191011,0.9440369982988437,0.9438202247191011
19,0.08350504892274653,0.1986207107142179,0.9421904837239149,0.9424157303370787,0.9428052297564187,0.9424157303370787
