,train_loss,test_loss,test_f1,test_acc,test_prec,test_recall
0,0.7888073699319071,0.6777511511960727,0.4309506733604271,0.5842696629213483,0.341371039010226,0.5842696629213483
1,0.5965679861936408,0.5867738366713015,0.6429077413077038,0.6629213483146067,0.8020681685279298,0.6629213483146067
2,0.545233257292171,0.5575407234470496,0.54748091741137,0.5898876404494382,0.7852453534768826,0.5898876404494382
3,0.5206507727195863,0.4101963209595238,0.8285846814497536,0.8286516853932584,0.8608825721122052,0.8286516853932584
4,0.5161522111494465,0.44001851147145365,0.7711908654474148,0.773876404494382,0.8398355440535217,0.773876404494382
5,0.4861824917574935,0.3689599152696267,0.8617943931961041,0.8609550561797753,0.8778079316038504,0.8609550561797753
6,0.4729539577988587,0.3289009166693085,0.8518647192060997,0.851123595505618,0.8710531420416818,0.851123595505618
7,0.4735329262515718,0.3901127622452345,0.7575595822184672,0.7612359550561798,0.8334866459153658,0.7612359550561798
8,0.4807927491389444,0.4173469402398286,0.7694599956903061,0.7724719101123596,0.8392980497426779,0.7724719101123596
9,0.45535038397621197,0.35567458256493123,0.8055644829197942,0.8061797752808989,0.8487403783750427,0.8061797752808989
10,0.4438038733213412,0.3369338506142075,0.8258167642641585,0.8258426966292135,0.8595456797479274,0.8258426966292135
11,0.44001819324926356,0.2836758702616678,0.860221193561696,0.8595505617977528,0.8780414640425435,0.8595505617977528
12,0.43942227425449104,0.3119888223100747,0.8288245633472138,0.8286516853932584,0.8604593736576545,0.8286516853932584
13,0.4414537903726213,0.3245944491263186,0.8243924043497143,0.824438202247191,0.861331045133456,0.824438202247191
14,0.42955977895163566,0.33339163334516997,0.8286642537448948,0.8286516853932584,0.8654248862497876,0.8286516853932584
15,0.4333441043709992,0.2940142174575771,0.8419647451821471,0.8412921348314607,0.8672957939146689,0.8412921348314607
16,0.4343573930734534,0.285154361989391,0.8673223119702129,0.8665730337078652,0.8817468967079364,0.8665730337078652
17,0.4434183051129692,0.31280833968285765,0.8531995001444627,0.8525280898876404,0.8738204302649648,0.8525280898876404
18,0.41812517889585804,0.2685593793775593,0.8767205615601832,0.8764044943820225,0.8915335016417724,0.8764044943820225
19,0.4119145582495963,0.31063317085794184,0.824526877879512,0.824438202247191,0.8606261702328073,0.824438202247191
