,train_loss,test_loss,test_f1,test_acc,test_prec,test_recall
0,0.28326811738114027,0.2451121212730945,0.9184761597409788,0.9183098591549296,0.9208019704653483,0.9183098591549296
1,0.1921421920708694,0.1823808294209376,0.9213888295913554,0.9211267605633803,0.9254562838003185,0.9211267605633803
2,0.15517611610812482,0.16379534911469254,0.9325189900196794,0.9323943661971831,0.9347177085958953,0.9323943661971831
3,0.12834207017429416,0.1572899683037589,0.934023151223648,0.9338028169014084,0.9372815132539515,0.9338028169014084
4,0.10709819277611464,0.15432307247833257,0.9326779532604189,0.9323943661971831,0.9369946282742605,0.9323943661971831
5,0.09317753266175868,0.14224704116268058,0.9381577415688475,0.9380281690140845,0.9405916065451259,0.9380281690140845
6,0.09798316824233891,0.13516108277975253,0.9423725917047514,0.9422535211267605,0.9441681356896386,0.9422535211267605
7,0.07968429703089075,0.146653261959133,0.9452691152751664,0.9450704225352112,0.9489767790605311,0.9450704225352112
8,0.08033643428324423,0.1304125303232019,0.9465897329720736,0.9464788732394366,0.9484747281706563,0.9464788732394366
9,0.06834549656056206,0.1318531274074085,0.9452187147131824,0.9450704225352112,0.9477049986806477,0.9450704225352112
10,0.06622016362411663,0.12433153574591056,0.9494475521377321,0.9492957746478873,0.9523375903934251,0.9492957746478873
11,0.06264842699690144,0.12830776644273806,0.9466320002504248,0.9464788732394366,0.9501107220613958,0.9464788732394366
12,0.05659281019420554,0.14127449022940505,0.9480607361055388,0.9478873239436619,0.9513029054089935,0.9478873239436619
13,0.055739795965549184,0.12124070554814288,0.9494101232353417,0.9492957746478873,0.9521362367018349,0.9492957746478873
14,0.05245599403390945,0.13188728568944294,0.949450245641333,0.9492957746478873,0.9525807296924386,0.9492957746478873
15,0.05456325026146677,0.12759534121248348,0.9522462611851843,0.952112676056338,0.9550578945065494,0.952112676056338
16,0.05297598539008916,0.12444061471254263,0.9508491856410524,0.9507042253521126,0.9535821205853559,0.9507042253521126
17,0.04763961449035564,0.12133375242759119,0.9536240441341879,0.9535211267605633,0.9560671797017926,0.9535211267605633
18,0.049693852852984784,0.1364388785224972,0.9522545303964105,0.952112676056338,0.9551583610425716,0.952112676056338
19,0.04690226484581986,0.13162211699535886,0.9522660745058491,0.952112676056338,0.9550019653331431,0.952112676056338
