,train_loss,test_loss,test_f1,test_acc,test_prec,test_recall
0,0.7874267509600186,0.6493921937902322,0.6833988804290193,0.7219101123595506,0.7989741739122692,0.7219101123595506
1,0.5860994244618347,0.4547656350926067,0.7620020420782021,0.7808988764044944,0.829769142355233,0.7808988764044944
2,0.5528578427279077,0.3590292442129569,0.8777729990420701,0.8792134831460674,0.8825961829162908,0.8792134831460674
3,0.51370267896594,0.3836938064084964,0.7742909244580115,0.7907303370786517,0.8354628802543753,0.7907303370786517
4,0.5376279956346837,0.3905223153447837,0.8115252703127784,0.8216292134831461,0.8523474682034461,0.8216292134831461
5,0.5296838310831177,0.3425495233596041,0.8372695580282449,0.8441011235955056,0.8656244105933062,0.8441011235955056
6,0.4907025637463174,0.410999912894174,0.8311813981460151,0.8384831460674157,0.8610771614589204,0.8384831460674157
7,0.47452126350545404,0.2870008744445912,0.8847140228185169,0.8862359550561798,0.8898826798382136,0.8862359550561798
8,0.4695268272327197,0.30551446696973583,0.8814725508921011,0.8834269662921348,0.8890237232416208,0.8834269662921348
9,0.4792753178894557,0.3934292342471942,0.8661884575366859,0.8693820224719101,0.8796832847098466,0.8693820224719101
10,0.4464406799536686,0.29139784503508404,0.8813436909631728,0.8834269662921348,0.8897183281937833,0.8834269662921348
11,0.4299389607481234,0.32740422423531335,0.8248397073061222,0.8328651685393258,0.8584103825453229,0.8328651685393258
12,0.4483541473699646,0.3182845303312656,0.8689564126736167,0.8721910112359551,0.8830861861728347,0.8721910112359551
13,0.4414990370021287,0.29299610782953583,0.8696257530134652,0.8721910112359551,0.8792412740179633,0.8721910112359551
14,0.4509236332176063,0.28683957239623403,0.8645972423141505,0.8679775280898876,0.8784483881577355,0.8679775280898876
15,0.44152847083102337,0.31432224838638656,0.8690712231646675,0.8721910112359551,0.8819891307488261,0.8721910112359551
16,0.4219312270824508,0.3536021187064353,0.8585469749526198,0.8623595505617978,0.8747679173423499,0.8623595505617978
17,0.4207912542173171,0.2962815324223883,0.884779154777102,0.8862359550561798,0.8899280007418916,0.8862359550561798
18,0.4179543814036946,0.28370530152525963,0.8694034223130933,0.8721910112359551,0.8802053110396493,0.8721910112359551
19,0.4364485014265003,0.2711136206772618,0.8922231215831455,0.8932584269662921,0.8955333623470799,0.8932584269662921
