,train_loss,test_loss,test_f1,test_acc,test_prec,test_recall
0,0.27116226348920996,0.5259083732544036,0.808539481304601,0.8089887640449438,0.8563710954006704,0.8089887640449438
1,0.30214866964670184,0.38177341182998725,0.8260051635385457,0.8258426966292135,0.8665282631359911,0.8258426966292135
2,0.29903881747112887,0.2740254613644119,0.8855532431236391,0.8848314606741573,0.9034697663306527,0.8848314606741573
3,0.2955329960670483,0.28878578985648834,0.8516230175719677,0.851123595505618,0.8857308938664538,0.851123595505618
4,0.29101384698682153,0.2725065214810579,0.8503428138615642,0.8497191011235955,0.879100200302258,0.8497191011235955
5,0.3173008355711958,0.25028006137045244,0.874277989083358,0.8735955056179775,0.8965188539999217,0.8735955056179775
6,0.3218005786755728,0.24077146586156292,0.878434776942707,0.8778089887640449,0.8999128116011114,0.8778089887640449
7,0.2832783213113681,0.20348165399823967,0.8911953231712517,0.8904494382022472,0.901077509676881,0.8904494382022472
8,0.28815134486044963,0.23262648705754094,0.8813997706645427,0.8806179775280899,0.8984644381273502,0.8806179775280899
9,0.27516428812365235,0.2169527269368782,0.9051044445104569,0.9044943820224719,0.9132997379458403,0.9044943820224719
10,0.26665437571763545,0.21558510039127274,0.9232089133439187,0.922752808988764,0.9289815550169982,0.922752808988764
11,0.296519347784523,0.2221884018914209,0.9106909902663475,0.9101123595505618,0.9189818810931285,0.9101123595505618
12,0.2844726187181624,0.23994308304541295,0.907923892279235,0.9073033707865169,0.9175431793219895,0.9073033707865169
13,0.30686639328332266,0.22941023624682633,0.9134907808004753,0.9129213483146067,0.9213456288884648,0.9129213483146067
14,0.32079157005034586,0.2481883180591692,0.9163008110084154,0.9157303370786517,0.9255630803571041,0.9157303370786517
15,0.3081458873263219,0.2628592925868586,0.9134471952980153,0.9129213483146067,0.9199737731207047,0.9129213483146067
16,0.3059470322236946,0.2918506480885534,0.9106912240748655,0.9101123595505618,0.9181295064868915,0.9101123595505618
17,0.4048925239389378,0.32726089414755694,0.9176119112990748,0.9171348314606742,0.9230366255916023,0.9171348314606742
18,0.27517198626369005,0.29308496283355645,0.9134854144044918,0.9129213483146067,0.9210807269541922,0.9129213483146067
19,0.32204268036783257,0.3460015726388438,0.9259672168509832,0.925561797752809,0.9303521968339775,0.925561797752809
