,train_loss,test_loss,test_f1,test_acc,test_prec,test_recall
0,0.2999022609344873,0.5278878789185808,0.7277533177899762,0.7359550561797753,0.8324047818209874,0.7359550561797753
1,0.31653667581206424,0.3804106087413397,0.8164258871407871,0.8174157303370787,0.8656550337292842,0.8174157303370787
2,0.3159117440138486,0.31733427621591626,0.8911986596896974,0.8904494382022472,0.9009524127891145,0.8904494382022472
3,0.297615017764079,0.2832975387573242,0.8812432238100114,0.8806179775280899,0.9007001505801766,0.8806179775280899
4,0.26595076597829304,0.2638943313589592,0.8758173703839734,0.875,0.8936274110158663,0.875
5,0.2940800896790794,0.24894340555026626,0.8881898521318141,0.8876404494382022,0.9068591721584719,0.8876404494382022
6,0.28854428493103906,0.2228298872981346,0.9037238844263384,0.9030898876404494,0.9161813055549657,0.9030898876404494
7,0.29042086777267206,0.17825484921203485,0.9231040830241408,0.922752808988764,0.9270840687835663,0.922752808988764
8,0.27026813451054693,0.19801807560659734,0.9093327650556491,0.9087078651685393,0.919758710388706,0.9087078651685393
9,0.2754533986789333,0.20390843571257894,0.9064941946124321,0.9058988764044944,0.9146195961089449,0.9058988764044944
10,0.2968940873760633,0.1871412910816647,0.9092635057824489,0.9087078651685393,0.9182162240723211,0.9087078651685393
11,0.3042194030040903,0.2260562694877428,0.9107107028528396,0.9101123595505618,0.920858592409121,0.9101123595505618
12,0.3084483185815712,0.20848850296284438,0.9176472431409187,0.9171348314606742,0.9248869083602224,0.9171348314606742
13,0.3339930288818423,0.187600617762001,0.9106593121845004,0.9101123595505618,0.9193600410356957,0.9101123595505618
14,0.3289471867563395,0.24664359281982132,0.9051284866311428,0.9044943820224719,0.9145998013303754,0.9044943820224719
15,0.28061677699389415,0.20978482490064695,0.9231434771967584,0.922752808988764,0.92750360303236,0.922752808988764
16,0.297512840466035,0.2253816731919481,0.9259186412418753,0.925561797752809,0.9292651164597963,0.925561797752809
17,0.31072810761203734,0.24317302791155015,0.9231328723562977,0.922752808988764,0.9266743305245739,0.922752808988764
18,0.2989087225309928,0.2703848503697781,0.9314277825346416,0.9311797752808989,0.9333089641460471,0.9311797752808989
19,0.3249742938954858,0.2778734154055834,0.9398092939757354,0.9396067415730337,0.9416387528072783,0.9396067415730337
