,train_loss,test_loss,test_f1,test_acc,test_prec,test_recall
0,0.42546710079569666,0.6868383815784133,0.50161774283383,0.6179775280898876,0.7171496808783421,0.6179775280898876
1,0.4079013599202961,0.6263725392604143,0.6719986132902362,0.6882022471910112,0.822861927627343,0.6882022471910112
2,0.3605262319403995,0.6127748137360878,0.7195328154636887,0.7289325842696629,0.8348443443236458,0.7289325842696629
3,0.41779148830106727,0.4431617892441455,0.7389728043332426,0.7654494382022472,0.8305910439937019,0.7654494382022472
4,0.3687575557417864,0.4417348634242342,0.6721258996468533,0.7176966292134831,0.8064027838798591,0.7176966292134831
5,0.4467082431676355,0.5282282098039482,0.7481902738057782,0.7724719101123596,0.8344677677523606,0.7724719101123596
6,0.4679042234592275,0.5188195224893227,0.641620514592519,0.6980337078651685,0.8012470447779295,0.6980337078651685
7,0.463412884683462,0.41089258510410115,0.7176350750835766,0.75,0.8251736528523329,0.75
8,0.498964195139123,0.5468274011287126,0.6437096423967521,0.699438202247191,0.8018554902003416,0.699438202247191
9,0.48894564503000243,0.5615289235550366,0.6667782104491458,0.7148876404494382,0.8088762442977111,0.7148876404494382
10,0.5192238991320806,0.4148407220170739,0.7114103651642232,0.7457865168539326,0.823284716915288,0.7457865168539326
11,0.48779722944172604,0.5597033117259487,0.6590711126239174,0.7092696629213483,0.8061366545585557,0.7092696629213483
12,0.5009507516827073,0.5609663873492332,0.6591920948344859,0.7092696629213483,0.8061040061229697,0.7092696629213483
13,0.5195589000306692,0.5002645601549845,0.7251368569641814,0.7556179775280899,0.8280139440486265,0.7556179775280899
14,0.5230249127789482,0.4920398893064997,0.7110386582002769,0.7457865168539326,0.8234672785295495,0.7457865168539326
15,0.5417600121855288,0.572811670601368,0.6918181754931813,0.7317415730337079,0.8165129398166004,0.7317415730337079
16,0.6256607759862896,0.5820547598466445,0.6731969356392533,0.7191011235955056,0.8107188045562919,0.7191011235955056
17,0.5764316343932728,0.5665268496181188,0.6721190611874128,0.7176966292134831,0.8098049188820136,0.7176966292134831
18,0.5580073193149523,0.6243144808692879,0.6503673122173126,0.7036516853932584,0.8036826726817222,0.7036516853932584
19,0.639487350568334,0.47951309830787475,0.7325271927450442,0.7612359550561798,0.8309203084995723,0.7612359550561798
