,train_loss,test_loss,test_f1,test_acc,test_prec,test_recall
0,0.33817364256035914,0.3389896032076036,0.8756410751377921,0.875,0.8817619432555189,0.875
1,0.2985118191803554,0.27019689996004775,0.9016215016589206,0.901685393258427,0.9018213878037262,0.901685393258427
2,0.29737779609369125,0.25653081329204563,0.9086207642655211,0.9087078651685393,0.9095477964836484,0.9087078651685393
