MIN_NUM_WORKERS,aggregation_algorithm,batch_size,best_acc,best_f1,best_loss,best_prec,best_recall,best_round,convnet_hidden1,convnet_hidden2,dataframe_path,dataset_name,dataset_path,device,early_stop_patience,encryption_mode,fedprox_mu,global_epoch,image_size,learning_rate,local_epoch,log_dir,model_name,models_percentage,num_classes,num_clients,num_custom_layers,plot_dir,splitting_dir,total_duration,weighted_aggregation,worker_id
10,FedProx,16,0.956338028169014,0.9564314297287492,0.13043826649598383,0.9588205933840167,0.956338028169014,19,-1,-1,csv_best_DESKTOP-APC2VEU\runs\20260903-130946_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,no_encryption,0.05,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,432.7810432910919,True,0
