MIN_NUM_WORKERS,aggregation_algorithm,batch_size,best_acc,best_f1,best_loss,best_prec,best_recall,best_round,convnet_hidden1,convnet_hidden2,dataframe_path,dataset_name,dataset_path,device,early_stop_patience,encryption_mode,fedprox_mu,global_epoch,image_size,learning_rate,local_epoch,log_dir,model_name,models_percentage,num_classes,num_clients,num_custom_layers,plot_dir,splitting_dir,total_duration,weighted_aggregation,worker_id
4,FedProx,16,0.9311797752808989,0.9311879009587887,0.2190561140416546,0.9313299234240436,0.9311797752808989,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260830-151549_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,ResNet18,1,2,4,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,1686.8195233345032,True,1
4,FedLC,16,0.9367977528089888,0.9368152688222788,0.18906003855472284,0.9368781353417793,0.9367977528089888,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260830-154305_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,ResNet18,1,2,4,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,1711.2974700927734,True,0
8,FedAvg,16,0.9058988764044944,0.9061319170204408,0.23845988126952997,0.9102196475025028,0.9058988764044944,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260830-155734_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,ResNet18,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,2497.333488702774,True,1
8,FedAvg,16,0.5842696629213483,0.4309506733604271,0.6796594168362993,0.341371039010226,0.5842696629213483,1,-1,-1,csv_DESKTOP-APC2VEU\runs\20260830-163622_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,ResNet18,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,3190.0397276878357,True,0
8,FedProx,16,0.8764044943820225,0.8767205615601832,0.2685593793775593,0.8915335016417724,0.8764044943820225,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260830-164023_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,ResNet18,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,2562.4889278411865,True,1
8,FedLC,16,0.8890449438202247,0.8895448082841078,0.4150321569000737,0.898455344113278,0.8890449438202247,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260830-172316_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,ResNet18,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,2566.0114362239838,True,1
8,FedProx,16,0.8918539325842697,0.8922685137560491,0.32877456865618737,0.9025065339623142,0.8918539325842697,13,-1,-1,csv_DESKTOP-APC2VEU\runs\20260830-173034_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,ResNet18,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,3244.6789247989655,True,0
8,FedAvg,16,0.9339887640449438,0.9340570676600172,0.18459199999427695,0.9348803133944191,0.9339887640449438,17,-1,-1,csv_DESKTOP-APC2VEU\runs\20260830-181313_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,ResNet18,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,2551.7446434497833,True,0
8,FedLC,16,0.5842696629213483,0.4309506733604271,0.6791848834980739,0.341371039010226,0.5842696629213483,1,-1,-1,csv_DESKTOP-APC2VEU\runs\20260830-181708_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,ResNet18,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,3224.330981731415,True,1
8,FedProx,16,0.9311797752808989,0.9313050402161587,0.1954323220030101,0.9336019845628202,0.9311797752808989,16,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-182710_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,ResNet18,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,1732.891331911087,True,1
8,FedAvg,16,0.925561797752809,0.9257438233826587,0.20524099421049102,0.9282613640258295,0.925561797752809,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-183405_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,ResNet18,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,2148.7396714687347,True,2
8,FedProx,16,0.9241573033707865,0.9242142974051155,0.21057124808430672,0.9260160672564165,0.9241573033707865,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-183430_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,ResNet18,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,2172.917734146118,True,0
8,FedLC,16,0.9382022471910112,0.9383094236759654,0.18051132996660774,0.9396746232214435,0.9382022471910112,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-185624_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,ResNet18,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,1717.4396123886108,True,1
8,FedAvg,16,0.9213483146067416,0.9215005584958781,0.24563797797714726,0.9234303113505706,0.9213483146067416,10,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-190326_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,ResNet18,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,1699.4004306793213,True,0
8,FedLC,16,0.9339887640449438,0.9339450148633811,0.20432216923139737,0.9352805133396835,0.9339887640449438,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-191126_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,ResNet18,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,2203.537497282028,True,2
8,FedProx,16,0.9185393258426966,0.9186185437641249,0.22872101663601366,0.9196044737925603,0.9185393258426966,14,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-193234_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,ResNet18,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,1710.9683182239532,True,0
8,FedAvg,16,0.9283707865168539,0.9284438605368225,0.22219891055078989,0.9300631667409163,0.9283707865168539,15,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-193312_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,ResNet18,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,2170.8898844718933,True,1
8,FedProx,16,0.9213483146067416,0.92129719964269,0.23349928988792587,0.9228683624226584,0.9213483146067416,14,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-194815_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,ResNet18,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,2172.177225112915,True,2
8,FedLC,16,0.9185393258426966,0.9186913482355065,0.22793938064675653,0.920346775276201,0.9185393258426966,16,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-200205_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,ResNet18,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,1733.701453924179,True,0
8,FedLC,16,0.9185393258426966,0.9188089679950414,0.23211979239216346,0.9217068800844277,0.9185393258426966,14,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-201008_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,ResNet18,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,2178.8585317134857,True,1
10,FedAvg,16,0.5774647887323944,0.4227867203219316,0.6811162409648089,0.33346558222574885,0.5774647887323944,1,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-202400_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,ResNet18,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,2107.7407915592194,True,2
10,FedProx,16,0.8873239436619719,0.8875264488728458,0.22389266999359703,0.9072637641768451,0.8873239436619719,16,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-204609_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,ResNet18,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,2123.47278380394,True,1
10,FedAvg,16,0.5774647887323944,0.4227867203219316,0.6812555899082775,0.33346558222574885,0.5774647887323944,1,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-204727_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,ResNet18,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,2685.235432624817,True,0
10,FedProx,16,0.9140845070422535,0.9134343800396402,0.3644808556832058,0.9163097510205915,0.9140845070422535,4,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-210955_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,ResNet18,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,2717.17826461792,True,2
10,FedLC,16,0.9028169014084507,0.9031521811974585,0.3046547894326734,0.9109561078036473,0.9028169014084507,17,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-212228_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,ResNet18,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,2141.5874400138855,True,1
10,FedLC,16,0.5774647887323944,0.4227867203219316,0.6817184686660767,0.33346558222574885,0.5774647887323944,1,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-213300_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,ResNet18,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,2695.38436794281,True,0
10,FedAvg,16,0.9507042253521126,0.9507918804132997,0.16302192592599862,0.9537478712308312,0.9507042253521126,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-214609_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,ResNet18,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,2137.0905780792236,True,2
10,FedAvg,16,0.9169014084507042,0.9172116836082466,0.20915758902023376,0.9261566134008903,0.9169014084507042,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-220851_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,ResNet18,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,2745.9300594329834,True,1
10,FedProx,16,0.9478873239436619,0.9480887266451112,0.16434472103826178,0.9521215362297376,0.9478873239436619,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-220912_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,ResNet18,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,2135.1097536087036,True,0
10,FedProx,16,0.9352112676056338,0.9354911930120479,0.18639747015344846,0.9394651072159623,0.9352112676056338,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-223228_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,ResNet18,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,2742.1909980773926,True,2
10,FedLC,16,0.9464788732394366,0.9466165595318916,0.16577578707742438,0.9495910330542546,0.9464788732394366,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-224517_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,ResNet18,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,2148.818286418915,True,1
10,FedLC,16,0.923943661971831,0.924243710262026,0.20007659108181236,0.9313672199437193,0.923943661971831,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-225616_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,ResNet18,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,2780.9272770881653,True,0
10,FedAvg,16,0.9140845070422535,0.914425908322431,0.20418879718218053,0.9211032590767336,0.9140845070422535,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-230909_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,ResNet18,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,2163.1906270980835,True,2
10,FedAvg,16,0.9197183098591549,0.9199632780973965,0.19784619933335293,0.9236724603392106,0.9197183098591549,16,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-233213_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,ResNet18,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,2779.3494737148285,True,1
10,FedProx,16,0.9169014084507042,0.9171146698119714,0.20648661440002247,0.9209642824434905,0.9169014084507042,16,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-233306_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,ResNet18,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,2172.2835490703583,True,0
10,FedProx,16,0.9112676056338028,0.9115435926619023,0.20566546366563146,0.9162974057592632,0.9112676056338028,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260906-235608_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,ResNet18,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_ResNet18,2782.0565536022186,True,2
4,FedAvg,16,0.9480337078651685,0.9480208351782021,0.4161895327610734,0.9481457967550463,0.9480337078651685,15,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-000721_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,4,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,634.7613747119904,True,2
10,FedLC,16,0.9154929577464789,0.9157721421366877,0.19188237599503827,0.9198165994058888,0.9154929577464789,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-000942_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,ResNet18,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_ResNet18,2211.83443069458,True,1
10,FedLC,16,0.9183098591549296,0.9184937715100331,0.19246179579271816,0.9220481780453316,0.9183098591549296,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-002041_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,ResNet18,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_ResNet18,2818.301157474518,True,0
4,FedProx,16,0.9480337078651685,0.9480687760661529,0.20668279636676457,0.9494289703345274,0.9480337078651685,17,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-002118_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,4,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,657.8929436206818,True,1
4,FedAvg,16,0.8174157303370787,0.816032065624575,0.5565189952763279,0.8696449515143296,0.8174157303370787,2,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-002331_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,4,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,932.1709611415863,True,2
4,FedLC,16,0.9269662921348315,0.9272097550093299,0.2938418567769741,0.9296510650363942,0.9269662921348315,7,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-002730_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,4,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,334.73936104774475,True,1
4,FedLC,16,0.8623595505617978,0.8628197379157296,0.46819240934728235,0.8897443986805695,0.8623595505617978,5,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-003314_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,4,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,546.0087306499481,True,2
4,FedAvg,16,0.949438202247191,0.949290717002611,0.22298956992579386,0.9496660441884975,0.949438202247191,9,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-003443_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,4,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,395.32049202919006,True,1
4,FedProx,16,0.9311797752808989,0.9308172925402487,0.21820691516727544,0.9318724551979121,0.9311797752808989,10,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-003656_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,4,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,936.8529586791992,True,0
4,FedProx,16,0.9466292134831461,0.9464360542121214,0.17237612326352156,0.9471071035838751,0.9466292134831461,6,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-004206_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,4,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,404.6705949306488,True,1
